AuthorID,Author,Date,Content,Attachments,Reactions
"676463066942144512","drail159#6376","18-Feb-20 07:47 AM","You should probably use a unique id for the img but I also recall Brian saying that the script would come after the body tag. I think that's what he said anyway.","",""
"676463066942144512","drail159#6376","18-Feb-20 07:48 AM","I'd just test it on my own machine but my pc died today. 😢","",""
"376187384376852481","YoYoO#2555","18-Feb-20 07:49 AM","Good idea but putting script under the buttons also doesn't work 😦","",""
"376187384376852481","YoYoO#2555","18-Feb-20 07:54 AM","","https://cdn.discordapp.com/attachments/661709455582560296/679204090995015724/4.PNG",""
"376187384376852481","YoYoO#2555","18-Feb-20 07:55 AM","^rearranged code that still doesn't display picture upon button click","",""
"676463066942144512","drail159#6376","18-Feb-20 08:25 AM","I was able to make it work by setting display to ""block""

```
<!DOCTYPE html>
<html>
    <head>
        <title>Test</title>
    </head>
    <body>
        <button id=""picture""> Why don't we click this for motivation...</button>
        <img id=""image"" src=""icon.png"" style=""display:none;"" alt=""picture"">
        <script>
            document.querySelector(""#picture"").onclick = function()
            {
                document.querySelector(""img"").style.display = ""block"";
            }
        </script>
    </body>
</html>
```","",""
"676463066942144512","drail159#6376","18-Feb-20 08:26 AM","@YoYoO","",""
"376187384376852481","YoYoO#2555","18-Feb-20 08:27 AM","Block sends it to the left hand side, right?","",""
"376187384376852481","YoYoO#2555","18-Feb-20 08:27 AM","Thanks, by the way.","",""
"376187384376852481","YoYoO#2555","18-Feb-20 08:27 AM","Setting it to inline sets it to be centred i think 🙂","",""
"376187384376852481","YoYoO#2555","18-Feb-20 08:28 AM","`document.getElementById(""ooo"").style.display=""inline"";`","",""
"376187384376852481","YoYoO#2555","18-Feb-20 08:28 AM","I found this online: getElementById works as well","",""
"376187384376852481","YoYoO#2555","18-Feb-20 08:28 AM","'ooo' is the ID of the image","",""
"676463066942144512","drail159#6376","18-Feb-20 08:44 AM","Oh cool.","",""
"676463066942144512","drail159#6376","18-Feb-20 08:45 AM","I'll have to play with that some more and see how the different display settings work","",""
"676463066942144512","drail159#6376","18-Feb-20 08:48 AM","One more thing, I found that I can toggle the image with this
```
document.querySelector(""#picture"").onclick = function()
{
  var i = document.querySelector(""img"");
  if (i.style.display === ""none""){
    i.style.display = ""inline"";
  } else {
    i.style.display = ""none"";
  }
}
```","",""
"676463066942144512","drail159#6376","18-Feb-20 08:49 AM","That was sourced from w3schools.com","",""
"376187384376852481","YoYoO#2555","18-Feb-20 09:40 AM","Oh cool","",""
"376187384376852481","YoYoO#2555","18-Feb-20 09:40 AM","Any ideas why upon press the button doesn't take me to Google?","https://cdn.discordapp.com/attachments/661709455582560296/679230707146424321/5.PNG",""
"676463066942144512","drail159#6376","18-Feb-20 09:43 AM","try setting on click to ""window.location.href = 'https://www.google.com';""","",""
"376187384376852481","YoYoO#2555","18-Feb-20 09:49 AM","Didn't work :/","https://cdn.discordapp.com/attachments/661709455582560296/679233024180879361/6.PNG",""
"376187384376852481","YoYoO#2555","18-Feb-20 09:49 AM","Did you mean like that^?","",""
"676463066942144512","drail159#6376","18-Feb-20 09:49 AM","Never mind I found something that works at :
```
document.querySelector(""#picture"").onclick = function()
{
  location.href = ""https://w3docs.com"";
}
```","",""
"376187384376852481","YoYoO#2555","18-Feb-20 09:51 AM","Cool, works 🙂","",""
"676463066942144512","drail159#6376","18-Feb-20 09:51 AM","if you define it in the button tag then you can do: 
`<button onclick=""window.location.href = 'https://www.google.com ';"">click me</button>`","",""
"676463066942144512","drail159#6376","18-Feb-20 09:51 AM","Cool.","",""
"376187384376852481","YoYoO#2555","18-Feb-20 09:51 AM","But","",""
"376187384376852481","YoYoO#2555","18-Feb-20 09:51 AM","Do you know how to add co-ordinates to that url?","",""
"376187384376852481","YoYoO#2555","18-Feb-20 09:52 AM","https://74a2b892-5216-4a46-b2e7-d35bdcfb31bd-ide.cs50.xyz:8080/location.html","",""
"376187384376852481","YoYoO#2555","18-Feb-20 09:52 AM","That's my website","",""
"376187384376852481","YoYoO#2555","18-Feb-20 09:52 AM","I want (the bottom button) to take you to maps.google.com/ **coordinates**","",""
"376187384376852481","YoYoO#2555","18-Feb-20 09:53 AM","Like is it possible to add a variable to the website tail end","",""
"376187384376852481","YoYoO#2555","18-Feb-20 09:53 AM","So that the button is dynamic","",""
"376187384376852481","YoYoO#2555","18-Feb-20 09:53 AM","Make sense? :/","",""
"676463066942144512","drail159#6376","18-Feb-20 09:53 AM","Hmm. let me think on that one for a sec.","",""
"376187384376852481","YoYoO#2555","18-Feb-20 09:55 AM","https://pastebin.com/TtuGTGXS","",""
"376187384376852481","YoYoO#2555","18-Feb-20 09:56 AM","^code if you're interested","",""
"376187384376852481","YoYoO#2555","18-Feb-20 10:02 AM","This unfortunately doesn't work","https://cdn.discordapp.com/attachments/661709455582560296/679236385147846676/7.PNG",""
"676463066942144512","drail159#6376","18-Feb-20 10:24 AM","no but for some reason this does:
```
navigator.geolocation.getCurrentPosition(function(position) {
    document.querySelector('#oki').innerHTML = (""Well, according to my data your current position is ""+position.coords.latitude + "", "" + position.coords.longitude + '. Zara will be with you shortly.');
     document.querySelector('#map').onclick = function() {
         location.href = (""https://www.google.com/maps/place/@"" + position.coords.latitude) + position.coords.longitude;
    }
});
```","",""
"376187384376852481","YoYoO#2555","18-Feb-20 10:26 AM","Is the only thing different the @?","",""
"676463066942144512","drail159#6376","18-Feb-20 10:27 AM","I had to pull the longitude out of the parenthesis and I put the query inside of the getCurrentPosition function","",""
"676463066942144512","drail159#6376","18-Feb-20 10:28 AM","I don't even think you need the @, I just added it while I was trying things.","",""
"376187384376852481","YoYoO#2555","18-Feb-20 10:29 AM","**thinking**","",""
"376187384376852481","YoYoO#2555","18-Feb-20 10:29 AM","The `});` at the end is in combination with what?","",""
"676463066942144512","drail159#6376","18-Feb-20 10:31 AM","```
navigator.geolocation.getCurrentPosition(function(position) {
        ...   set oki text   ...
        ... set #map.onclick ...
});
```","",""
"676463066942144512","drail159#6376","18-Feb-20 10:32 AM","I moved the section for settings the buttons on click to the inside of this function. You already have that in your code.","",""
"676463066942144512","drail159#6376","18-Feb-20 10:35 AM","Here it is so you can see it in full:
https://pastebin.com/VUAVBkV7","",""
"376187384376852481","YoYoO#2555","18-Feb-20 10:36 AM","Yeah I got it to work","",""
"376187384376852481","YoYoO#2555","18-Feb-20 10:36 AM","That's so weird","",""
"376187384376852481","YoYoO#2555","18-Feb-20 10:36 AM","I'm gonna look closely and see why this works","",""
"376187384376852481","YoYoO#2555","18-Feb-20 10:36 AM","Thanks for figuring that out","",""
"676463066942144512","drail159#6376","18-Feb-20 10:37 AM","No problem. I think it has to do with the way that javascript combines strings and doubles but I'm at a loss too.","",""
"376187384376852481","YoYoO#2555","18-Feb-20 10:45 AM","So it's because when you close the bracket off early the latitude and longitude values are unknown to the program because the location function ended","",""
"376187384376852481","YoYoO#2555","18-Feb-20 10:46 AM","I also realised moving the brack from latitude to outside longitude doesn't make a difference","",""
"376187384376852481","YoYoO#2555","18-Feb-20 10:46 AM","But what does make a difference is removing the @ sign","",""
"376187384376852481","YoYoO#2555","18-Feb-20 10:46 AM","Removing it gives a blue google maps screen, whilst keeping in brings up maps but doesn't show the red pointer, it's weird.","",""
"676463066942144512","drail159#6376","18-Feb-20 10:50 AM","Huh. I was able to get it to work without the @ symbol. That's all pretty weird. But at least it works. lol","",""
"376187384376852481","YoYoO#2555","18-Feb-20 11:00 AM","I fixed it 😄","",""
"376187384376852481","YoYoO#2555","18-Feb-20 11:00 AM","`location.href = (""https://www.google.com/maps/search/""+position.coords.latitude+'+'+position.coords.longitude);`","",""
"376187384376852481","YoYoO#2555","18-Feb-20 11:00 AM","Project complete!","",""
"376187384376852481","YoYoO#2555","18-Feb-20 11:00 AM","Like with the @ sign the red pointer wouldn't come up","",""
"376187384376852481","YoYoO#2555","18-Feb-20 11:01 AM","And I added `/search/`","",""
"676463066942144512","drail159#6376","18-Feb-20 11:19 AM","Oh yeah. That makes sense. Good job!","",""
"558678172372041764","Aimer#8978","21-Feb-20 10:53 AM","what is the different between this","https://cdn.discordapp.com/attachments/661709455582560296/680336291312697356/unknown.png",""
"558678172372041764","Aimer#8978","21-Feb-20 10:53 AM","and this","https://cdn.discordapp.com/attachments/661709455582560296/680336366541864961/unknown.png",""
"393854278764068875","curiouskiwi#1671","21-Feb-20 12:01 PM","The first is the web track for CS50x (the final 2 weeks of the course).  The second is a 12 week class on web programming. (CS50W)","",""
"409868083574996992","khalil Abraham#4703","21-Feb-20 01:03 PM","on Projrct1, can I use flask_wtf to create flask forms?","",""
"558678172372041764","Aimer#8978","22-Feb-20 02:04 PM","does using h1 to h6 considered using 6 different tags?","",""
"680309651098697748","simplekode#6827","24-Feb-20 02:43 PM","I've been wondering if i choose to do web development for my final project and its done, can i go back and maybe try the other fields too?","",""
"234679095378706433","Blauelf#6622","24-Feb-20 03:04 PM","No bonus points for doing so.","","👍 (1)"
"234679095378706433","Blauelf#6622","24-Feb-20 03:04 PM","Other than that, sure.","",""
"680309651098697748","simplekode#6827","26-Feb-20 10:10 PM","I'll be doing it purely for the experience and knowledge","","👍 (4)"
"567509736463794186","lexi#9144","27-Feb-20 06:35 PM","Does anyone know why my dropdown menu from bootstrap isn't dropping down","",""
"567509736463794186","lexi#9144","27-Feb-20 06:36 PM","","https://cdn.discordapp.com/attachments/661709455582560296/682627066013024259/Screen_Shot_2020-02-27_at_11.36.09_AM.png",""
"567509736463794186","lexi#9144","27-Feb-20 06:45 PM","?","",""
"567509736463794186","lexi#9144","27-Feb-20 06:45 PM","https://getbootstrap.com/docs/4.0/components/dropdowns/","",""
"567509736463794186","lexi#9144","27-Feb-20 06:45 PM","I tried copying from there but it's not dropping down","",""
"324522780252962816","Sinergy#7605","28-Feb-20 03:49 PM","@lexi as it says at the top of the dropdowns page, you need popper.js included before the bootstrap js.  Needed lines in head with spoilers (probably with some redundant bootstrap js but I wouldn't know which to remove):

||<script href=""https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.11.0/umd/popper.min.js"" type=""text/javascript""></script>||
(I constructed this from the popper.min.js link on the dropdowns page)
||<script src=""https://code.jquery.com/jquery-3.2.1.slim.min.js"" integrity=""sha384-KJ3o2DKtIkvYIK3UENzmM7KCkRr/rE9/Qpg6aAZGJwFDMVNA/GpGFF93hXpG5KkN"" crossorigin=""anonymous""></script>||
||<script src=""https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.12.9/umd/popper.min.js"" integrity=""sha384-ApNbgh9B+Y1QKtv3Rn7W3mgPxhU9K/ScQsAP7hUibX39j7fakFPskvXusvfa0b4Q"" crossorigin=""anonymous""></script>||
||<script src=""https://maxcdn.bootstrapcdn.com/bootstrap/4.0.0/js/bootstrap.min.js"" integrity=""sha384-JZR6Spejh4U02d8jOt6vLEHfe/JQGiRRSQQxSfFWpi1MquVdAyjUar5+76PVCmYl"" crossorigin=""anonymous""></script>||
(Copied direct from the get started page of the bootstrap site (which would be where you could have redundant code))","",""
"324522780252962816","Sinergy#7605","28-Feb-20 03:52 PM","Just because I don't like giving the answer just like that, I thought I would mention how I figured it out. I inspected the element on the dropdowns page, and saw that it was exactly the same.  Then I noticed that when I was clicking the dropdown button, the html was changing.  So I knew there was some kind of interactive process not found just in the html/css, and then I finally checked the documentation properly.","",""
"567509736463794186","lexi#9144","28-Feb-20 08:20 PM","THanks!","",""
"443948609705213962","hisfastness#2258","28-Feb-20 10:30 PM","Does anyone else find the web stuff to be a bit less exciting than what we did with C and Python? I'm just on homepage right now, but to me this feels like a lot of trial and error to get CSS right. C and Python required more computational logic.","",""
"443948609705213962","hisfastness#2258","28-Feb-20 10:31 PM","Switching between HTML, CSS, Javascript breaks me out of the focus I found myself in with C and Python. I dunno, maybe its because this is new. Or front-end stuff isn't my thing.","",""
"234679095378706433","Blauelf#6622","28-Feb-20 10:59 PM","It is great in the sense that you can have visible results with very little code, and trivial examples don't even require a build system.
But in general, I do prefer backend stuff. It feels so much more well-defined, even though network isn't exactly that.","","🤜 (1),🤛 (1)"
"662015941785157654","Dalsnin#3322","03-Mar-20 11:35 AM","@hisfastness I love it. It is very clear to see changes and improvements, whereas python and C is way more abstract.","","👍 (1)"
"676463066942144512","drail159#6376","03-Mar-20 12:35 PM","@Dalsnin But there is something attractive about that abstraction. There is something I find very appealing about an algorithm structured to do a specific job but abstract enough for any potential use case. But I'm glad that people see things your way because otherwise we wouldn't have front-end developers.","",""
"662015941785157654","Dalsnin#3322","03-Mar-20 02:34 PM","@drail159 I agree 🙂","",""
"662015941785157654","Dalsnin#3322","03-Mar-20 02:35 PM","A question, if I may. I get an error regarding Javascript when acquiring Flask value I entered.
```
rows = {{ rows }};  // From Flask
```
Has that happened for anyone else? The IDE gives error about having the {, but the website runs just fine...","",""
"174850178384134145","L.S.#6002","04-Mar-20 09:06 AM","Hey I have a question. If you have code that will repeat itself in every page of your site, isn’t there a way to save that code to a separate html file and just import/link it to every page of your site instead of repeating it in every file?","",""
"174850178384134145","L.S.#6002","04-Mar-20 09:06 AM","For example, a side bar","",""
"236287924734394368","chriso#1172","04-Mar-20 09:44 AM","You can make templates using wordpress or javascript templating software like mustache.js but I dont think you need to worry about that for this because you have to learn more than just html js and css","",""
"324522780252962816","Sinergy#7605","04-Mar-20 02:19 PM","L.S., the finance pset will do that using something called Flask, which is implementing a kind of language in html called JINJA.  basically you will have a template html file, with a couple of blocks set aside to accept more content, and then other html files will say ""extends template"" and then define what is in the missing blocks.","",""
"174850178384134145","L.S.#6002","05-Mar-20 10:04 AM","@Sinergy good to know. Thanks!","",""
"104640431534383104","Ripley#2540","05-Mar-20 10:04 PM","guys, how can I horizontal center an element inside a div? (I'm using bootstrap)","",""
"104640431534383104","Ripley#2540","05-Mar-20 10:05 PM","i want to center my image","https://cdn.discordapp.com/attachments/661709455582560296/685216371583483944/unknown.png",""
"104640431534383104","Ripley#2540","05-Mar-20 10:05 PM","this is my current code","https://cdn.discordapp.com/attachments/661709455582560296/685216467792429160/unknown.png",""
"234679095378706433","Blauelf#6622","05-Mar-20 10:08 PM","Something like `margin: 0 auto;` maybe?","",""
"104640431534383104","Ripley#2540","05-Mar-20 10:23 PM","i tried with mx-auto either in the image and the div but it didn't work","",""
"234679095378706433","Blauelf#6622","05-Mar-20 10:24 PM","`text-center` on the image maybe?","",""
"234679095378706433","Blauelf#6622","05-Mar-20 10:25 PM","I haven't done much with bootstrap, I think `homepage` was the most of it.","","👍 (1)"
"104640431534383104","Ripley#2540","05-Mar-20 10:26 PM","text-center on the div worked flawlessly, thanks!","",""
"234679095378706433","Blauelf#6622","05-Mar-20 10:29 PM","On the div? Now that's confusing, I think I understood it wrong.","",""
"234679095378706433","Blauelf#6622","05-Mar-20 10:31 PM","Ah, it's defined as
```css
.text-center {
  text-align: center !important;
}
```
while `mx-auto` is
```css
.mx-auto {
  margin-right: auto !important;
  margin-left: auto !important;
}
```","",""
"234679095378706433","Blauelf#6622","05-Mar-20 10:34 PM","So `mx-auto` would expect an element with `display:block;`, while images are `display:inline;` by default.","",""
"104640431534383104","Ripley#2540","05-Mar-20 11:21 PM","@L.S. just did that, i needed to reuse a navbar","",""
"104640431534383104","Ripley#2540","05-Mar-20 11:24 PM","i had to add:

`<script src=""https://code.jquery.com/jquery-1.10.2.js""></script>`
To the header and then:
```        <div id=""nav-placeholder"">

        </div>
        <script>
            $(function(){
                $(""#nav-placeholder"").load(""navbar.html"");
            });
        </script>```

To the body","",""
"104640431534383104","Ripley#2540","05-Mar-20 11:25 PM","And then on navbar.html i just added my navbar code, without any <body> tags","",""
"174850178384134145","L.S.#6002","06-Mar-20 02:49 AM","@Ripley I’ll try that, thanks 🙂","",""
"506173860312514580","Elipasking#7447","23-Mar-20 02:15 PM","omg i cant remove mcafee from my pc","",""
"234679095378706433","Blauelf#6622","23-Mar-20 05:41 PM","Did he hide in the sandbox again? (Joke based on https://www.theguardian.com/world/2012/nov/14/john-mcafee-hiding-businessman-murder)","",""
"231592825349734402","deFus3#0887","25-Mar-20 05:42 PM","","https://cdn.discordapp.com/attachments/661709455582560296/692397968678060062/unknown.png",""
"231592825349734402","deFus3#0887","25-Mar-20 05:42 PM","pretty sure the hyperlink here is broken","",""
"393854278764068875","curiouskiwi#1671","25-Mar-20 08:20 PM","@deFus3 thanks. fixed.","","👍 (2)"
"236287924734394368","chriso#1172","25-Mar-20 11:34 PM","Hey I wrote my website on my computer is it possible to upload a zip file to the ide?","",""
"236287924734394368","chriso#1172","25-Mar-20 11:35 PM","nvm","",""
"353862880736837652","Vitaun42#8068","27-Mar-20 01:46 PM","I'm having problem with displaying images in my site","",""
"353862880736837652","Vitaun42#8068","27-Mar-20 01:46 PM","","https://cdn.discordapp.com/attachments/661709455582560296/693063365932875776/unknown.png",""
"353862880736837652","Vitaun42#8068","27-Mar-20 01:46 PM","this is my code:","",""
"353862880736837652","Vitaun42#8068","27-Mar-20 01:46 PM","","https://cdn.discordapp.com/attachments/661709455582560296/693063457552990208/unknown.png",""
"353862880736837652","Vitaun42#8068","27-Mar-20 01:47 PM","any ideia of why it doesn't fill the entire page?","",""
"218090358872080386","Yuma X#4131","28-Mar-20 09:23 AM","I believe it's because u wrote it in the head and not the body","",""
"254622976710803456","bec#7264","28-Mar-20 02:10 PM","","https://cdn.discordapp.com/attachments/661709455582560296/693431917957349416/unknown.png",""
"254622976710803456","bec#7264","28-Mar-20 02:11 PM","any idea why this doesn't centre allign it?","",""
"254622976710803456","bec#7264","28-Mar-20 02:13 PM","I used the <center> tag and got it working but I don't understand wy the html code above doesn't work","",""
"218090358872080386","Yuma X#4131","28-Mar-20 04:09 PM","There's no center property","",""
"218090358872080386","Yuma X#4131","28-Mar-20 04:09 PM","Use the text-center class provided by bootstrap","",""
"678377940030980120","ziller#6589","29-Mar-20 10:06 PM","nah","",""
"678377940030980120","ziller#6589","29-Mar-20 10:06 PM","it’s a spelling problem","",""
"678377940030980120","ziller#6589","29-Mar-20 10:07 PM","text-align has only one l","",""
"678377940030980120","ziller#6589","29-Mar-20 10:07 PM","and center needs to be spelled the american way","",""
"678377940030980120","ziller#6589","29-Mar-20 10:07 PM","@bec","",""
"254622976710803456","bec#7264","29-Mar-20 10:08 PM","I did fix center problem, didn't catch the other thing though","",""
"254622976710803456","bec#7264","29-Mar-20 10:08 PM","nice","",""
"254622976710803456","bec#7264","29-Mar-20 10:08 PM","thanks","",""
"678377940030980120","ziller#6589","29-Mar-20 10:08 PM","there are lot’s of ways to center things with css","",""
"678377940030980120","ziller#6589","29-Mar-20 10:08 PM","LOTS","",""
"678377940030980120","ziller#6589","29-Mar-20 10:08 PM","and they all interact in complicated ways :/","",""
"678377940030980120","ziller#6589","29-Mar-20 10:09 PM","depending on whether the width is fluid or fixed... the element is inline or block... or inline-block... etc etc etc","",""
"254622976710803456","bec#7264","29-Mar-20 10:10 PM","anyways I tried gave up trying to make a Js script that dynamically links the other pages based on which page it was on and gave up and hardcoded","",""
"254622976710803456","bec#7264","29-Mar-20 10:10 PM","mostly because it's faster","",""
"254622976710803456","bec#7264","29-Mar-20 10:10 PM","is hard coding it bad design™️?","",""
"678377940030980120","ziller#6589","29-Mar-20 10:11 PM","I don’t know the context!","",""
"254622976710803456","bec#7264","29-Mar-20 10:11 PM","I mean it also saves computing power each time though it's not much","",""
"254622976710803456","bec#7264","29-Mar-20 10:12 PM","uh it's basically something like Previous page                 Next page (both hyperlinks","",""
"678377940030980120","ziller#6589","29-Mar-20 10:12 PM","ah, ok... well... hardcoding that is probably a slightly poor design if there’s a chance the content or the number of pages could change later","",""
"678377940030980120","ziller#6589","29-Mar-20 10:13 PM","but at the same time JS might not be the way to go to make it dynamic","",""
"254622976710803456","bec#7264","29-Mar-20 10:13 PM","I am not sure I don't think making it dynamic is really worth the time and efforts but it's good to get some experience with JS","",""
"678377940030980120","ziller#6589","29-Mar-20 10:14 PM","yes","",""
"678377940030980120","ziller#6589","29-Mar-20 10:14 PM","I hear you","",""
"678377940030980120","ziller#6589","29-Mar-20 10:14 PM","I have huge gaps in my knowledge with this stuff","",""
"678377940030980120","ziller#6589","29-Mar-20 10:14 PM","despite a fair amount of experience working with small websites...","",""
"678377940030980120","ziller#6589","29-Mar-20 10:15 PM","have only ever used JS as a styling tool essentially","",""
"254622976710803456","bec#7264","29-Mar-20 10:15 PM","anyways is there a summarised list of all the requirements in text format?","",""
"678377940030980120","ziller#6589","29-Mar-20 10:15 PM","to do things like making modal windows... or tab navigation","",""
"254622976710803456","bec#7264","29-Mar-20 10:15 PM","or do I have to write it down myself","",""
"678377940030980120","ziller#6589","29-Mar-20 10:16 PM","?","",""
"678377940030980120","ziller#6589","29-Mar-20 10:16 PM","Sorry man, I’m out of the conversation a bit...","",""
"678377940030980120","ziller#6589","29-Mar-20 10:16 PM","jumping in in the middle!","",""
"665756333370245121","Franciscosta#2924","30-Mar-20 02:16 AM","Finished my homepage project!! If every anyone needs a simple to-do: https://yvesapp.com","",""
"665756333370245121","Franciscosta#2924","30-Mar-20 02:16 AM","😛","","👍 (1),✌️ (1)"
"665756333370245121","Franciscosta#2924","30-Mar-20 02:16 AM","@brian loving the track!!","",""
"357166762564780033","brian#1055","30-Mar-20 05:22 AM","@Franciscosta Glad you're liking the track! Your app looks great!","","😃 (1)"
"254622976710803456","bec#7264","30-Mar-20 07:32 PM","is it a bad thing that I have no idea with regards to what I can do?","",""
"254622976710803456","bec#7264","30-Mar-20 07:32 PM","just gonna copy stuff taught from earlier in the course","",""
"254622976710803456","bec#7264","30-Mar-20 07:32 PM","and write about CS concepts","",""
"247805115015102464","MaxMayo#4771","31-Mar-20 03:49 AM","@Franciscosta Your homepage project looks sweet!","",""
"247805115015102464","MaxMayo#4771","31-Mar-20 03:50 AM","How did you get the code hosted? I'm not really sure how that side really works yet like buying a domain name / how you set up the code to be active on a server","",""
"264784761493389313","Mievo#6594","31-Mar-20 03:54 AM","You need webspace (on a webserver) and a domain that will then point to the ip-address of the server. The server catches the request and will direct it to the folder, so for instance to ""mywebsite/"". And insinde the mywebsite/ folder you have for instance index.html, main.css and main.js.","",""
"264784761493389313","Mievo#6594","31-Mar-20 03:54 AM","@MaxMayo","",""
"247805115015102464","MaxMayo#4771","31-Mar-20 03:55 AM","So the webserver hosts the code, while the domain name is linked to the IP address so people can request your pages ?","",""
"247805115015102464","MaxMayo#4771","31-Mar-20 03:56 AM","@Mievo","",""
"264784761493389313","Mievo#6594","31-Mar-20 03:56 AM","Yes, in easy words","",""
"247805115015102464","MaxMayo#4771","31-Mar-20 03:57 AM","Thanks for explaining that for me! Lol learning something new everyday","",""
"264784761493389313","Mievo#6594","31-Mar-20 03:57 AM","No problem, you're welcome!","",""
"264784761493389313","Mievo#6594","31-Mar-20 03:58 AM","You could also google e.g. nameserver, http request, how does a domain work, what is a webserver to find more and detailed information (y)","",""
"247805115015102464","MaxMayo#4771","31-Mar-20 04:07 AM","I'll definitely do that, all that stuff is super useful. I'm gonna try and set up my own homepage similarly","",""
"665756333370245121","Franciscosta#2924","31-Mar-20 04:36 AM","Thank you @MaxMayo ! My url is on iwantmyname.com, I then do the DNSs in cloudflare and host the app on heroku.com. The app is just a bunch of static HTML / CSS / JS files. I learned a little hack here: https://blog.teamtreehouse.com/deploy-static-site-heroku for how to do it. (Had no idea the Flask video was literally going to be about making a to-do list ahah).","",""
"665756333370245121","Franciscosta#2924","31-Mar-20 04:37 AM","Lastly, your to-dos persist because I stored them in the browser (localStorage).","",""
"665756333370245121","Franciscosta#2924","31-Mar-20 04:37 AM","Spent a week basically watching youtube and reading stackoverflow to figure it all out / learn how to access storage via JS, etc..","",""
"665756333370245121","Franciscosta#2924","31-Mar-20 04:38 AM","Hope that helps!!","",""
"247805115015102464","MaxMayo#4771","31-Mar-20 04:39 AM","That's awesome! I have some googling to do ahahah, definitely an awesome implementation of what we've learned so far + above and beyond","",""
"665756333370245121","Franciscosta#2924","31-Mar-20 04:40 AM","Thank you!! I appreciate you for saying that. I've always felt like making a to-do app was like a ritual of initiation into the world of coding. I reaaally wanted to figure out how to do it.","",""
"665756333370245121","Franciscosta#2924","31-Mar-20 04:41 AM","Totally worth it!","",""
