AuthorID,Author,Date,Content,Attachments,Reactions
"399126045636427776","Hussein#6023","01-Feb-18 10:07 PM","?","",""
"399126045636427776","Hussein#6023","01-Feb-18 10:07 PM","or require other thing ?","",""
"399126045636427776","Hussein#6023","01-Feb-18 10:08 PM","I'm asking that because there is no submition here","",""
"399126045636427776","Hussein#6023","01-Feb-18 10:08 PM","","https://cdn.discordapp.com/attachments/397511855091875842/408715341443891210/unknown.png",""
"399126045636427776","Hussein#6023","01-Feb-18 10:10 PM","@curiouskiwi","",""
"393854278764068875","curiouskiwi#1671","01-Feb-18 10:26 PM","@Hussein when you submitted, did you create a branch called `cs50/2017/ap/algorithms` and upload it there?","",""
"393854278764068875","curiouskiwi#1671","01-Feb-18 10:27 PM","Also, if go here: http://cs50.me/account does it show that your edX account is connected?","",""
"399126045636427776","Hussein#6023","01-Feb-18 10:32 PM","ohh, no i didn't make this branch  cs50/2017/ap/algorithms","",""
"399126045636427776","Hussein#6023","01-Feb-18 10:32 PM","but why algorithms ?","",""
"393854278764068875","curiouskiwi#1671","01-Feb-18 10:32 PM","Oh sorry, typo.","",""
"393854278764068875","curiouskiwi#1671","01-Feb-18 10:32 PM","I meant cs50/2017/ap/house","",""
"393854278764068875","curiouskiwi#1671","01-Feb-18 10:32 PM","(I was looking at a different page)","",""
"399126045636427776","Hussein#6023","01-Feb-18 10:33 PM","ok i get it, i ganna reload it again thanks","",""
"399126045636427776","Hussein#6023","01-Feb-18 10:34 PM","where i found branch names ??","",""
"393854278764068875","curiouskiwi#1671","01-Feb-18 10:41 PM","you have to create it per the instructions: https://docs.cs50.net/2017/ap/problems/house/house.html#how-to-submit","",""
"399126045636427776","Hussein#6023","01-Feb-18 10:43 PM","Thaks a lot !","",""
"393854278764068875","curiouskiwi#1671","01-Feb-18 10:56 PM","😃  So you see it on your http://cs50.me/gradebook now?","",""
"399126045636427776","Hussein#6023","01-Feb-18 11:05 PM","yeah it works 😃","",""
"399126045636427776","Hussein#6023","01-Feb-18 11:05 PM","","https://cdn.discordapp.com/attachments/397511855091875842/408729691294269440/unknown.png",""
"399126045636427776","Hussein#6023","01-Feb-18 11:08 PM","but, I don't know why there is no courses while I'm already enrolled ?!","",""
"399126045636427776","Hussein#6023","01-Feb-18 11:08 PM","","https://cdn.discordapp.com/attachments/397511855091875842/408730370184577033/unknown.png",""
"393854278764068875","curiouskiwi#1671","01-Feb-18 11:24 PM","is it shown here? http://cs50.me/account ?","",""
"399126045636427776","Hussein#6023","01-Feb-18 11:32 PM","","https://cdn.discordapp.com/attachments/397511855091875842/408736441519046676/unknown.png",""
"399126045636427776","Hussein#6023","01-Feb-18 11:32 PM","Yup","",""
"393854278764068875","curiouskiwi#1671","02-Feb-18 12:01 AM","I'm pretty sure that it will work later, once you've submitted one of the coding assignments.  (that is what triggers the gradebook to become available)","",""
"399126045636427776","Hussein#6023","02-Feb-18 12:42 AM","Okey, I ganna continue ... thanks","",""
"261314967536533504","whatsonyourcard#9526","03-Feb-18 04:08 AM","Hey - I'm trying to debug pennies. im first focusing on the part where i ask for how many days in a month. i can't figure out why i keep getting this on going loop in the screenie: any ideas?","https://cdn.discordapp.com/attachments/397511855091875842/409168211632979969/unknown.png",""
"393854278764068875","curiouskiwi#1671","03-Feb-18 04:38 AM","sounds like you have some sort of while loop that never returns false.","",""
"261314967536533504","whatsonyourcard#9526","03-Feb-18 05:07 AM","thank you @curiouskiwi ! found my bug","",""
"161273615575285760","HardBoiled#5675","04-Feb-18 01:42 AM","@staff Do we have a join code for AP Digital Portfolio?","",""
"393854278764068875","curiouskiwi#1671","04-Feb-18 03:22 AM","@HardBoiled  contact your AP coordinator at your high school. They should give that to you.","",""
"161273615575285760","HardBoiled#5675","04-Feb-18 03:53 AM","Ok","",""
"170015846435913730","ClearedFram3#1530","09-Feb-18 04:23 AM","Hi!","",""
"170015846435913730","ClearedFram3#1530","09-Feb-18 04:23 AM","Does anyone know the Correct answer to this question?","",""
"170015846435913730","ClearedFram3#1530","09-Feb-18 04:23 AM","""Imagine we don't have data types. What's 10 + ""10""? Is it ""1010"" or ""20"" (strings) or 1010 or 20 (ints)?""","",""
"170015846435913730","ClearedFram3#1530","09-Feb-18 04:23 AM","I think it's 20","",""
"393854278764068875","curiouskiwi#1671","09-Feb-18 05:17 AM","the answer really is ""how would you know?"" anyone of them might be correct, depending on the language you use.","",""
"403210558104666113","eclark#5163","14-Feb-18 11:02 PM","I accidentally closed my terminal in the cs50 ide and now everytime I try to go back into the terminal it’s not outputting anything back to me does anybody know how to fix this","https://cdn.discordapp.com/attachments/397511855091875842/413439896452071424/image.jpg",""
"393854278764068875","curiouskiwi#1671","14-Feb-18 11:03 PM","click the + and choose ""open terminal""","",""
"403210558104666113","eclark#5163","14-Feb-18 11:04 PM","and also I was trying to do the Fahrenheit problem but everytime I did get_int it says that wasn’t supported so then I copied and pasted the algorithm on the problem about hello world into my cs50 ide and that also didn’t work either but it was copy and pasted straight from the site","",""
"393854278764068875","curiouskiwi#1671","14-Feb-18 11:04 PM","you've opened a text tab","",""
"403210558104666113","eclark#5163","14-Feb-18 11:04 PM","ahhh okay that makes sense thankyou but for my second problem do you know any way I can fix that","",""
"393854278764068875","curiouskiwi#1671","14-Feb-18 11:05 PM","did you run `make fahrenheit` to compile it with all the correct flags by default?","",""
"403210558104666113","eclark#5163","15-Feb-18 11:38 PM","yeah I’ve tried clang and make for my file called hello.c","https://cdn.discordapp.com/attachments/397511855091875842/413811326570332170/image.jpg",""
"393854278764068875","curiouskiwi#1671","15-Feb-18 11:54 PM","`make hello`","",""
"403210558104666113","eclark#5163","16-Feb-18 12:03 AM","I already tried that too it was in the terminal but it was just up above the ones I took a pic of","",""
"393854278764068875","curiouskiwi#1671","16-Feb-18 12:07 AM","and what happened?","",""
"393854278764068875","curiouskiwi#1671","16-Feb-18 12:09 AM","you're trying to run `make hello` in the `~/workspace` folder but your code is in the `~/workspace/chapter1/hello` folder","",""
"393854278764068875","curiouskiwi#1671","16-Feb-18 12:09 AM","so you need to go to that folder in the terminal  (using `cd chapter1/hello`) and then try to make","",""
"403210558104666113","eclark#5163","16-Feb-18 12:09 AM","okay I’ll try doing that thankyou","",""
"403210558104666113","eclark#5163","20-Feb-18 12:45 AM","can anyone help me with this problem I have been having I don’t know how I can do math with this I keep on getting error messages","https://cdn.discordapp.com/attachments/397511855091875842/415277650534203393/image.jpg",""
"348898174137532417","Kinno#3002","20-Feb-18 12:49 AM","uhm","",""
"348898174137532417","Kinno#3002","20-Feb-18 12:49 AM","please screenshot","",""
"348898174137532417","Kinno#3002","20-Feb-18 12:49 AM","instead of doing that","",""
"348898174137532417","Kinno#3002","20-Feb-18 12:49 AM","just no","",""
"403210558104666113","eclark#5163","20-Feb-18 01:04 AM","what","",""
"403210558104666113","eclark#5163","20-Feb-18 01:05 AM","you can read it perfectly fine","",""
"329977469350445069","Lord of Galaxy#9211","20-Feb-18 10:16 AM","And, uh, what are you trying to do there?","",""
"397677328660037632","Maarten#1004","20-Feb-18 12:14 PM","Wondering the same. The code is a bit funky. Also: even if you get line 14 a bit straightened out, you will  find out that using % on floats/doubles won't work. You'll need to do some converting first (check out the round part of the pset, assuming that is there in AP is well).","",""
"403210558104666113","eclark#5163","20-Feb-18 06:39 PM","I got it fixed","",""
"237588407096705026",".Pork#0696","22-Feb-18 10:22 AM","Screen photos...","",""
"415458979087646722","dominic#2838","26-Feb-18 10:11 AM","@eclark  Can you please take us on the steps you took to fix it?","",""
"403210558104666113","eclark#5163","26-Feb-18 11:10 PM","@dominic the %f cannot he used with a decimal so i multiplied the .25 by 100 before i did it","",""
"403210558104666113","eclark#5163","26-Feb-18 11:11 PM","@curiouskiwi if i don’t finish the class before april 30th am i still able to access the class but not get the certificate or does the class close","",""
"393854278764068875","curiouskiwi#1671","26-Feb-18 11:11 PM","the materials will remain accessible.","",""
"161273615575285760","HardBoiled#5675","06-Mar-18 01:55 AM","THANK GOD","",""
"161273615575285760","HardBoiled#5675","06-Mar-18 01:56 AM","Also @curiouskiwi any idea how the certificate will be given? All other edX courses I've taken have used the builtin grading system, and CS50 is unclear about how grading works and what percentage must be completed for a certificate.","",""
"393854278764068875","curiouskiwi#1671","06-Mar-18 01:58 AM","@HardBoiled per the syllabus:  ""All problems are due on April 30, 2018. You will receive a certificate of completion, if a satisfactory grade (60%) is earned on all problems.""","",""
"161273615575285760","HardBoiled#5675","06-Mar-18 01:58 AM","@curiouskiwi is that an average score, or does that score need to be reached on every single problem?","",""
"393854278764068875","curiouskiwi#1671","06-Mar-18 01:58 AM","each and every","",""
"161273615575285760","HardBoiled#5675","06-Mar-18 01:58 AM","Alright! Thanks as always for your help!","",""
"422643952945070080","manish_rocks#1948","15-Mar-18 10:47 AM","hello everyone","",""
"422643952945070080","manish_rocks#1948","15-Mar-18 10:48 AM","i have a question","",""
"422643952945070080","manish_rocks#1948","15-Mar-18 10:49 AM","which course should we take first cs50 introduction or cs50 ap","",""
"422643952945070080","manish_rocks#1948","15-Mar-18 10:49 AM","or cs50 technology","",""
"422643952945070080","manish_rocks#1948","15-Mar-18 10:50 AM","@curiouskiwi @Maarten","",""
"422643952945070080","manish_rocks#1948","15-Mar-18 10:50 AM","@Kino#3002","",""
"422643952945070080","manish_rocks#1948","22-Mar-18 08:37 PM","the kernel is separate and distinct from the operating system in general
What would be some of the ramifications of removing that abstraction and letting the user tap into the kernel directly?","",""
"422643952945070080","manish_rocks#1948","22-Mar-18 08:40 PM","please give me reply","",""
"425829488752984084","I_love_Jesus_yo#8544","22-Mar-18 08:43 PM","@manish_rocks if you knew how to, you could straight up change your video games to be able to use more resources, or change your bluetooth to a dual-direction multi-point setup","",""
"422643952945070080","manish_rocks#1948","22-Mar-18 08:53 PM","i did not understand @I_love_Jesus_yo","",""
"161273615575285760","HardBoiled#5675","23-Mar-18 03:44 AM","@curiouskiwi Will I get my certificate if I only finish one of the problems that come with both a less and more comfortable version?","",""
"393854278764068875","curiouskiwi#1671","23-Mar-18 03:45 AM","if there's a less/more, then you only need to do one of them.","",""
"161273615575285760","HardBoiled#5675","23-Mar-18 03:46 AM","Great, thanks as always for your awesome and speedy help!","",""
"393854278764068875","curiouskiwi#1671","23-Mar-18 03:46 AM","for example, it says: ""

Now that you've finished ISBN, try the next problem in CS50 AP, and indeed your final milestone in Chapter 1!

Mario is a problem in CS50 AP that has two versions, less and more comfy. The less comfy version is intended for students who are less comfortable  with programming and the more comfy is intended for students who are more comfortable with programming.

You can find the specification for Mario (less comfortable), here and the specification for Mario (more comfortable), here. Both are designed to test the same skill set. You are only required to submit one or the other, so don't fret about completing both.""","",""
"422643952945070080","manish_rocks#1948","23-Mar-18 07:27 PM","#include <cs50.h>
#include <stdio.h>

int main(void)
{
    printf(""bool is %lu\n"", sizeof(bool));
    printf(""char is %lu\n"", sizeof(char));
    printf(""double is %lu\n"", sizeof(double));
    printf(""float is %lu\n"", sizeof(float));
    printf(""int is %lu\n"", sizeof(int));
    printf(""long long is %lu\n"", sizeof(long long));
    printf(""string is %lu\n"", sizeof(string));
}","",""
"422643952945070080","manish_rocks#1948","23-Mar-18 07:28 PM","what  is the meaning of  %lu  in this program @curiouskiwi @Maarten#1004 @Kino#3002","",""
"426454067582205956","JesusAndTacos#9685","23-Mar-18 07:37 PM","""%lu"" represents an *unsigned long*, which means a really big number that can not be negative","",""
"426454067582205956","JesusAndTacos#9685","23-Mar-18 07:37 PM","@manish_rocks","",""
"422643952945070080","manish_rocks#1948","23-Mar-18 08:18 PM","hey guys there is a problem  hello in csap2017","",""
"422643952945070080","manish_rocks#1948","23-Mar-18 08:20 PM","the out put should be           Hello, world!     but in cs50 submission the output recommended       hello, world     its a mistake","",""
"393854278764068875","curiouskiwi#1671","23-Mar-18 11:02 PM","check50 will allow either Hello or hello","",""
"422643952945070080","manish_rocks#1948","24-Mar-18 01:40 PM","in check50 it was hello ,world  but in problem set it is Hello ,world!","",""
"422643952945070080","manish_rocks#1948","24-Mar-18 01:41 PM","i think its a mistake in problem set","",""
"238111329586511872","EatDoughnuts#4301","24-Mar-18 08:16 PM","For next school year: Is this course supposed to be taught with a teacher at the school or can I study it by myself at home? Also, my school doesn't administer AP exams. Can I still take it for credit, or is the regular CS50x more suitable for my circumstances?","",""
"393854278764068875","curiouskiwi#1671","24-Mar-18 09:58 PM","If your school doesn't offer the exam, you have to find another school that will 'sponsor' you as there are other requirements for AP credit (there are written problems and the exam).  C50x might be better.","",""
"238111329586511872","EatDoughnuts#4301","25-Mar-18 01:37 AM","Thanks","",""
"397677328660037632","Maarten#1004","10-Apr-18 10:51 PM","@curiouskiwi I tagged you on Facebook too, but are you guys aware the link to the zip for the finance pset isn't working?","",""
"393854278764068875","curiouskiwi#1671","10-Apr-18 10:53 PM","yes, it's on our list of things to fix.  In the meantime, using the CS50x version of the spec is the workaround.","","👌 (1)"
"397677328660037632","Maarten#1004","10-Apr-18 10:56 PM","Cool 😃 informed Lindsay on Facebook.","",""
"422643952945070080","manish_rocks#1948","12-Apr-18 09:21 PM","for pennies","",""
"422643952945070080","manish_rocks#1948","12-Apr-18 09:21 PM","( 28 days, 1 penny on day one yields $2684354.55
expected ""$2684354.55\n"", not ""2684354.56"" 

Log 
running ./pennies... 
sending input 28... 
sending input 1... 
checking for output ""$2684354.55 ""... 

Expected Output: 
$2684354.55
Actual Output: 
2684354.56
sir this problem is from cs50ap  pennies
but  i  have checked on  calculator the answer for 28 days and first day pennies is 2684354.56
than why on github page cs50 says that the expected is 2684354.55
please sir help me","",""
"422643952945070080","manish_rocks#1948","12-Apr-18 09:22 PM","its headache","",""
"393854278764068875","curiouskiwi#1671","12-Apr-18 10:30 PM","The pennies aren't doubled on the first day but I'm guessing your formula is doing that.","",""
"422643952945070080","manish_rocks#1948","12-Apr-18 11:09 PM","my formula is 1*(2^28)","",""
"422643952945070080","manish_rocks#1948","12-Apr-18 11:09 PM","on calculator","",""
"393854278764068875","curiouskiwi#1671","12-Apr-18 11:13 PM","`1+2+4+8+...+2^k = 2^(k+1) -1`","",""
"393854278764068875","curiouskiwi#1671","22-Apr-18 04:28 AM","For reference, here are all the problems (not including from optional Chapters A & B):","",""
"393854278764068875","curiouskiwi#1671","22-Apr-18 04:29 AM","Chapter 0:
Around the House  http://docs.cs50.net/2017/ap/problems/house/house.html
Tech Spotlight http://docs.cs50.net/2017/ap/problems/tech/tech.html
Everday Algorithms http://docs.cs50.net/2017/ap/problems/algorithms/algorithms.html

Chapter 1:
Scratch http://docs.cs50.net/2017/ap/problems/scratch/scratch.html
Hello http://docs.cs50.net/2017/ap/problems/hello/hello.html
Fahrenheit  http://docs.cs50.net/2017/ap/problems/fahrenheit/fahrenheit.html
Greedy http://docs.cs50.net/2017/ap/problems/greedy/greedy.html
Pennies http://docs.cs50.net/2017/ap/problems/pennies/pennies.html
ISBN http://docs.cs50.net/2017/ap/problems/isbn/isbn.html
Mario Less http://docs.cs50.net/2017/ap/problems/mario/less/mario.html
(optional)Mario More http://docs.cs50.net/2017/ap/problems/mario/more/mario.html
(optional)Credit http://docs.cs50.net/2017/ap/problems/credit/credit.html","","💯 (1)"
"393854278764068875","curiouskiwi#1671","22-Apr-18 04:29 AM","Chapter 2:
Me Myself and UI  http://docs.cs50.net/2017/ap/problems/ui/ui.html
(optional) Reverse Engineer http://docs.cs50.net/2017/ap/problems/reverse/reverse.html
Initials Less http://docs.cs50.net/2017/ap/problems/initials/less/initials.html
(optional) Initials More http://docs.cs50.net/2017/ap/problems/initials/more/initials.html
Old Friends http://docs.cs50.net/2017/ap/problems/friends/friends.html
Calc 1.0 http://docs.cs50.net/2017/ap/problems/calc/calc.html
Caesar http://docs.cs50.net/2017/ap/problems/caesar/caesar.html
Vigenere http://docs.cs50.net/2017/ap/problems/vigenere/vigenere.html

Chapter3:
Find Less http://docs.cs50.net/2017/ap/problems/find/less/find.html
(optional) Find More http://docs.cs50.net/2017/ap/problems/find/more/find.html
Fifteen http://docs.cs50.net/2017/ap/problems/fifteen/fifteen.html
Sort Race http://docs.cs50.net/2017/ap/problems/race/race.html
Analyze This http://docs.cs50.net/2017/ap/problems/analyze/analyze.html
Scramble (Part 1) http://docs.cs50.net/2017/ap/problems/scramble/1/scramble1.html
Simulate! http://docs.cs50.net/2017/ap/problems/simulate/simulate.html","","💯 (1)"
"393854278764068875","curiouskiwi#1671","22-Apr-18 04:29 AM","Chapter4:
Sudoku http://docs.cs50.net/2017/ap/problems/sudoku/sudoku.html
Finder http://docs.cs50.net/2017/ap/problems/finder/finder.html
Whodunit http://docs.cs50.net/2017/ap/problems/whodunit/whodunit.html
Resize Less http://docs.cs50.net/2017/ap/problems/resize/less/resize.html
(optional) Resize More http://docs.cs50.net/2017/ap/problems/resize/more/resize.html
Recover http://docs.cs50.net/2017/ap/problems/recover/recover.html

Chapter5
Be the Teacher http://docs.cs50.net/2017/ap/problems/teacher/teacher.html
Defender of the Web http://docs.cs50.net/2017/ap/problems/defender/defender.html
</Chapter5> http://docs.cs50.net/2017/ap/problems/chapter5/chapter5.html

Chapter 6
Sentimental https://docs.cs50.net/2017/ap/problems/sentimental/sentimental.html
Sentiments https://docs.cs50.net/2017/ap/problems/sentiments/sentiments.html
C$50 Finance http://docs.cs50.net/2017/ap/problems/finance/finance.html
Mashup http://docs.cs50.net/2017/ap/problems/mashup/mashup.html","","💯 (1)"
"220328341029257219","Etudes#6969","02-May-18 12:34 AM","I enrolled in ap a few days ago through edx, and it says everything is due april 30th, which was yesterday... are these due dates accurate?","",""
"393854278764068875","curiouskiwi#1671","02-May-18 12:52 AM","yes. The College Board's deadline for the 2018 CS AP Principles course is Apr 30 (and the exam is on May 19).  The CS50 AP course reflects those deadlines.   Between now and September, we will be updating the course with any changes that the College Board may make in the curriculum.   Let me double-check with the team what this means for anyone who is currently enrolled but didn't complete the course by the 30 Apr deadline.  (New enrollments are closed).","",""
"393854278764068875","curiouskiwi#1671","02-May-18 12:52 AM","(CS50 AP is aligned to the high school academic year calendar (Sept-May))","",""
"393854278764068875","curiouskiwi#1671","02-May-18 01:28 AM","@Etudes  I verified the above.  The deadline for all submissions was 30 April.  The course materials will remain accessible but cannot be submitted for a grade.  Once the course is updated to the 2018/19 version (later this year), submissions can be made for that course.","",""
"220328341029257219","Etudes#6969","02-May-18 01:29 AM","ok, I was planning to take it over the summer. Would it work if I completed all the assignments this summer, then  have them graded in September or something?","",""
"393854278764068875","curiouskiwi#1671","02-May-18 01:31 AM","Keeping in mind that the course may change, you would be able to submit anything you've completed that is still part of next year's course. (using next year's submission instructions).  If you aren't planning to purchase a certificate, of course, then there's no need to submit anything and you can simply complete the 2017/18 course for your own learning.","",""
"220328341029257219","Etudes#6969","02-May-18 01:32 AM","Should I re-enroll in the course so I can get next year's instructions?","",""
"393854278764068875","curiouskiwi#1671","02-May-18 01:33 AM","No need.  The current edX course will be updated with the new materials.","",""
"393854278764068875","curiouskiwi#1671","02-May-18 01:34 AM","Enrollments in the course are currently closed until later in the year (but anyone currently enrolled will simply remain)","",""
"220328341029257219","Etudes#6969","02-May-18 01:45 AM","If I did this, would I still be able to apply for the certificate when I'm finished?","",""
"393854278764068875","curiouskiwi#1671","02-May-18 02:11 AM","yes","",""
"441816863048204298","excelsior#5753","28-May-18 03:40 AM","@curiouskiwi around what month will it be updated","",""
"393854278764068875","curiouskiwi#1671","28-May-18 03:41 AM","the new course will start at the beginning of the US high school year (September)","",""
"441816863048204298","excelsior#5753","28-May-18 03:43 AM","Thanks @curiouskiwi","",""
"291569684283785218","ooferini#0536","21-Jun-18 05:34 AM","How similar are regular cs50 and ap cs50","",""
"393854278764068875","curiouskiwi#1671","21-Jun-18 06:29 AM","cs50ap includes everything in CS50 plus all the extra curriculum requirements for the AP course.  It's also an academic-year long course (runs Sept to April), so there are lots more psets.","",""
"291569684283785218","ooferini#0536","21-Jun-18 06:10 PM","Is it available for all high school grade levels","",""
"393854278764068875","curiouskiwi#1671","22-Jun-18 01:44 AM","@ooferini there's only one course.  Anyone can take it (it will be on edX).  Or are you asking about teaching it / taking it at your own school?","",""
"291569684283785218","ooferini#0536","22-Jun-18 03:33 AM","@curiouskiwi Do you have to be in high school to take it?","",""
"393854278764068875","curiouskiwi#1671","22-Jun-18 03:34 AM","CS50AP is an edX course that is open to anyone.  but if you are taking it for the purpose of getting AP credit, you'll have to coordinate with a high school who can submit your work and handle the exam.","",""
"291569684283785218","ooferini#0536","22-Jun-18 03:35 AM","Is it free to take it for AP credit","",""
"393854278764068875","curiouskiwi#1671","22-Jun-18 03:39 AM","The course is free.  there is a fee for the exam.  You'll find more information on the College Board site.  We aren't involved in that part of it.  https://apstudent.collegeboard.org/home","",""
"291569684283785218","ooferini#0536","22-Jun-18 03:39 AM","Thank you","",""
"461247479157882890","This is purely fun (Cod4life1O)#9734","11-Jul-18 10:17 PM","For some reason, when I open up the CS50 AP Principles course on edX, it only displays chapter 5. Is this just me or are chapters missing for everyone?","",""
"95123066215997440","RandomGuy#9180","24-Jul-18 06:16 AM","can I start on the course now, or should I wait until the new school year begins?","",""
"473989409730199583","perkytom#3980","01-Aug-18 02:10 AM","curiouskiwi  said ""CS50AP finished on 30 April.  It is currently being reset for the new school year and will become available again around 1 Sept."" that is why the course is closed","",""
"441816863048204298","excelsior#5753","04-Aug-18 06:03 AM","@curiouskiwi did the course reset for the new school year","",""
"393854278764068875","curiouskiwi#1671","04-Aug-18 06:06 AM","@excelsior yes, it just reopened.  But submissions won't be accepted until September.","",""
"441816863048204298","excelsior#5753","04-Aug-18 06:21 AM","Ok thanks @curiouskiwi","",""
"219174667137712138","AbstruseAsian#7463","10-Aug-18 12:41 AM","Can I transfer my work already done in regular cs50","",""
"219174667137712138","AbstruseAsian#7463","10-Aug-18 12:42 AM","to cs50 for ap?","",""
"393854278764068875","curiouskiwi#1671","14-Aug-18 01:20 AM","@Stephen you'd have to submit it (there's no automatic transfer)","",""
"219174667137712138","AbstruseAsian#7463","15-Aug-18 06:58 PM","@curiouskiwi would submittingi t be allowed?","",""
"219174667137712138","AbstruseAsian#7463","15-Aug-18 06:58 PM","not a form of academic cheating?","",""
"186324060777480193","JankyCS#3437","15-Aug-18 08:45 PM","What programming language does this course teach?","",""
"232215051052908545","QParticle#9469","15-Aug-18 09:45 PM","Someone told me it's in C","",""
"232215051052908545","QParticle#9469","15-Aug-18 09:45 PM","","https://cdn.discordapp.com/attachments/397511855091875842/479360078873493524/image.png",""
"393854278764068875","curiouskiwi#1671","16-Aug-18 12:25 AM","@AbstruseAsian if you've decided to switch courses (and you haven't used your submissions to get a certificate for CS50x already), then it's fine to resubmit them to CS50AP.","",""
"186324060777480193","JankyCS#3437","16-Aug-18 12:26 AM","@QParticle hmm that's odd, my AP gr 12 comp studies course is gonna teach Java so idk","",""
